CardNumber,MemberID,OrderID,Timestamp,ProductID,ProdName1,Category,DepartCode,NetPrice,Quantity,Gender
6329884595,S001006,S0001006016,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,86.74,1,0
7924552087,S001006,S0001006017,2026-06-02 00:00:00,P00005,Milk 1L,GRO,BAK,71.62,1,0
2627637814,S001006,S0001006017,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,24.12,2,0
6523341353,S001006,S0001006017,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,62,1,0
2185299830,S001006,S0001006018,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,49.74,3,0
5085038015,S001006,S0001006019,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,117.93,1,0
2635672748,S001006,S0001006019,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,69.63,3,0
2402913375,S001006,S0001006020,2026-06-02 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,130.85,2,0
3848872535,S001006,S0001006020,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,64.09,2,0
8327635338,S001006,S0001006020,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,36.92,2,0
7406637071,S001006,S0001006020,2026-06-02 00:00:00,P00006,Bread White,GRO,BAK,125.91,1,0
2154694312,S001006,S0001006020,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,7.05,3,0
9538763727,S001006,S0001006021,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,55.74,3,0
2433765097,S001006,S0001006021,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,11.75,1,0
3456597410,S001006,S0001006021,2026-06-02 00:00:00,P00017,Beer 500ml,ALC,DAI,34.66,2,0
3582447555,S001006,S0001006021,2026-06-02 00:00:00,P00005,Milk 1L,GRO,BAK,43.69,3,0
8157783238,S001006,S0001006022,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,53.33,3,0
6571364961,S001006,S0001006023,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,21.6,3,0
9373381113,S001006,S0001006024,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,33.32,3,0
4359679792,S001006,S0001006024,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,34.78,3,0
3611258689,S001006,S0001006024,2026-06-02 00:00:00,P00017,Beer 500ml,ALC,DAI,40.76,3,0
7712775149,S001006,S0001006024,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,39.41,2,0
7123645286,S001006,S0001006025,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,94.13,3,0
9437761883,S001006,S0001006025,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,7.15,3,0
1058917897,S001006,S0001006025,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,8.25,1,0
4263472290,S001006,S0001006025,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,43.7,2,0
8897457457,S001006,S0001006025,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,61.34,1,0
1319598971,S001006,S0001006026,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,122.18,3,0
8166023046,S001006,S0001006027,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,36.15,3,0
9841221348,S001006,S0001006028,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,37.02,1,0
9609865404,S001006,S0001006028,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,57.04,2,0
4779671623,S001006,S0001006028,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,108.84,3,0
3877121993,S001006,S0001006028,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,7.04,2,0
7222836778,S001006,S0001006028,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,27.45,3,0
3793786526,S001006,S0001006028,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,122.76,3,0
1988659976,S001006,S0001006029,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,45.71,1,0
5050668271,S001006,S0001006030,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,65.86,1,0
2934785691,S001006,S0001006030,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,51.58,1,0
4650599754,S001006,S0001006031,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,73.27,2,0
2320091764,S001006,S0001006031,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,33.72,2,0
5421311476,S001006,S0001006031,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,15.35,3,0
9389261075,S001006,S0001006031,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,22.25,1,0
6467264750,S001007,S0001007001,2026-04-21 00:00:00,P00011,Rice Ball,FFD,FFD,32.39,1,0
6446213275,S001007,S0001007001,2026-04-21 00:00:00,P00012,Cigarette A,TBC,TBC,89.44,1,0
4741945121,S001007,S0001007002,2026-04-29 00:00:00,P00008,Potato Chips,SNK,SNK,77.27,2,0
5320044536,S001007,S0001007003,2026-05-03 00:00:00,P00015,Shampoo 200ml,HBA,HBA,20.22,1,0
9249055154,S001007,S0001007003,2026-05-03 00:00:00,P00018,Chewing Gum,SNK,SNK,52.2,2,0
5321451761,S001007,S0001007003,2026-05-03 00:00:00,P00020,Orange Juice 1L,BEV,DAI,94.31,2,0
3734548971,S001007,S0001007003,2026-05-03 00:00:00,P00013,Magazine,MAG,MAG,19.95,2,0
7056457115,S001007,S0001007004,2026-05-07 00:00:00,P00005,Milk 1L,GRO,BAK,52.56,3,0
9583418392,S001007,S0001007005,2026-05-15 00:00:00,P00015,Shampoo 200ml,HBA,HBA,39.74,1,0
1933481040,S001008,S0001008001,2026-03-20 00:00:00,P00006,Bread White,GRO,BAK,140.18,3,0
1144366164,S001008,S0001008002,2026-03-24 00:00:00,P00016,Tissue Box,HOU,HOU,7.53,3,0
6968722741,S001008,S0001008002,2026-03-24 00:00:00,P00009,Chocolate Bar,SNK,SNK,91.85,2,0
6161272940,S001008,S0001008002,2026-03-24 00:00:00,P00010,Sandwich Ham,FFD,FFD,39.87,3,0
9385211645,S001008,S0001008002,2026-03-24 00:00:00,P00003,Water 750ml,BEV,DAI,63.27,1,0
2580587310,S001008,S0001008002,2026-03-24 00:00:00,P00004,Green Tea 500ml,BEV,DAI,18.15,2,0
8275200861,S001008,S0001008003,2026-04-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,66,1,0
3322436814,S001008,S0001008003,2026-04-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,74.14,3,0
7757278201,S001008,S0001008003,2026-04-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,93.04,2,0
7686920989,S001008,S0001008003,2026-04-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,24.38,1,0
5561279615,S001008,S0001008003,2026-04-02 00:00:00,P00001,Coke 330ml,BEV,DAI,64.42,1,0
4171733601,S001008,S0001008004,2026-04-04 00:00:00,P00016,Tissue Box,HOU,HOU,29.08,1,0
6794400236,S001008,S0001008004,2026-04-04 00:00:00,P00004,Green Tea 500ml,BEV,DAI,26.35,2,0
8292757733,S001008,S0001008005,2026-04-10 00:00:00,P00020,Orange Juice 1L,BEV,DAI,77.06,2,0
1243108994,S001008,S0001008005,2026-04-10 00:00:00,P00013,Magazine,MAG,MAG,55.17,1,0
6214331726,S001008,S0001008006,2026-04-17 00:00:00,P00004,Green Tea 500ml,BEV,DAI,49.33,2,0
5795129677,S001008,S0001008006,2026-04-17 00:00:00,P00007,Instant Noodle,GRO,SNK,18.52,2,0
5805954178,S001008,S0001008006,2026-04-17 00:00:00,P00015,Shampoo 200ml,HBA,HBA,35.18,2,0
1527422828,S001008,S0001008006,2026-04-17 00:00:00,P00001,Coke 330ml,BEV,DAI,74.11,1,0
1929877287,S001008,S0001008006,2026-04-17 00:00:00,P00007,Instant Noodle,GRO,SNK,72.91,3,0
7042645623,S001008,S0001008007,2026-04-24 00:00:00,P00017,Beer 500ml,ALC,DAI,128.76,2,0
6952414593,S001008,S0001008007,2026-04-24 00:00:00,P00015,Shampoo 200ml,HBA,HBA,24.37,2,0
7714006820,S001008,S0001008007,2026-04-24 00:00:00,P00004,Green Tea 500ml,BEV,DAI,39.47,2,0
4805596615,S001008,S0001008008,2026-04-27 00:00:00,P00016,Tissue Box,HOU,HOU,53.95,1,0
5241011527,S001008,S0001008008,2026-04-27 00:00:00,P00016,Tissue Box,HOU,HOU,8.86,1,0
5101181446,S001008,S0001008008,2026-04-27 00:00:00,P00016,Tissue Box,HOU,HOU,7.58,3,0
2699053860,S001008,S0001008008,2026-04-27 00:00:00,P00009,Chocolate Bar,SNK,SNK,53.42,2,0
2710515780,S001008,S0001008009,2026-05-05 00:00:00,P00010,Sandwich Ham,FFD,FFD,54.31,2,0
7839800925,S001008,S0001008010,2026-05-09 00:00:00,P00008,Potato Chips,SNK,SNK,60.39,3,0
5379212465,S001008,S0001008010,2026-05-09 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,127.04,1,0
1392200620,S001008,S0001008011,2026-05-14 00:00:00,P00011,Rice Ball,FFD,FFD,54.15,3,0
9712424063,S001008,S0001008011,2026-05-14 00:00:00,P00013,Magazine,MAG,MAG,117.58,3,0
1354919124,S001008,S0001008011,2026-05-14 00:00:00,P00008,Potato Chips,SNK,SNK,103.06,2,0
8675883572,S001008,S0001008012,2026-05-21 00:00:00,P00001,Coke 330ml,BEV,DAI,56.84,1,0
6351061649,S001008,S0001008012,2026-05-21 00:00:00,P00009,Chocolate Bar,SNK,SNK,67.57,3,0
6365133329,S001008,S0001008012,2026-05-21 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,69.51,2,0
1968243865,S001008,S0001008013,2026-05-24 00:00:00,P00018,Chewing Gum,SNK,SNK,49.45,2,0
2572393588,S001008,S0001008013,2026-05-24 00:00:00,P00011,Rice Ball,FFD,FFD,10.36,1,0
7296357942,S001008,S0001008013,2026-05-24 00:00:00,P00012,Cigarette A,TBC,TBC,88.35,2,0
8650455529,S001008,S0001008014,2026-06-01 00:00:00,P00003,Water 750ml,BEV,DAI,71.31,3,0
1678509440,S001008,S0001008014,2026-06-01 00:00:00,P00004,Green Tea 500ml,BEV,DAI,20.32,3,0
2766703036,S001008,S0001008014,2026-06-01 00:00:00,P00014,Battery AA,HOU,HOU,7.91,1,0
2270872895,S001008,S0001008014,2026-06-01 00:00:00,P00016,Tissue Box,HOU,HOU,25.71,1,0
1261095237,S001008,S0001008014,2026-06-01 00:00:00,P00016,Tissue Box,HOU,HOU,111.45,1,0
3067677479,S001008,S0001008014,2026-06-01 00:00:00,P00001,Coke 330ml,BEV,DAI,22.47,2,0
9152951344,S001008,S0001008015,2026-06-02 00:00:00,P00017,Beer 500ml,ALC,DAI,85.13,1,0
7993334381,S001008,S0001008015,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,81.87,1,0
2529740774,S001008,S0001008016,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,84.18,3,0
1906067280,S001008,S0001008016,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,90.71,3,0
6938095415,S001008,S0001008016,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,76.37,2,0
2111012292,S001008,S0001008016,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,37.51,2,0
7994359770,S001008,S0001008017,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,56.38,2,0
8393044574,S001008,S0001008017,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,100.1,1,0
3143865037,S001008,S0001008017,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,44.37,1,0
6091899982,S001008,S0001008018,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,46.93,1,0
8960071939,S001008,S0001008018,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,77.4,2,0
7069177899,S001008,S0001008018,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,10.41,3,0
2810428816,S001008,S0001008018,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,64.48,2,0
7129579198,S001008,S0001008019,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,64.08,3,0
2040144724,S001008,S0001008019,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,91.74,2,0
2629162326,S001008,S0001008019,2026-06-02 00:00:00,P00017,Beer 500ml,ALC,DAI,135.73,3,0
2636959495,S001008,S0001008019,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,74.28,2,0
2612081245,S001008,S0001008019,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,14.21,1,0
5260863509,S001008,S0001008020,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,7.7,1,0
4539582991,S001008,S0001008020,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,37.16,2,0
5359411106,S001008,S0001008020,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,25.35,3,0
6588209070,S001008,S0001008020,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,106.41,2,0
7759682053,S001009,S0001009001,2026-03-28 00:00:00,P00010,Sandwich Ham,FFD,FFD,24.97,2,0
2898257084,S001009,S0001009001,2026-03-28 00:00:00,P00006,Bread White,GRO,BAK,75,3,0
8077950435,S001009,S0001009001,2026-03-28 00:00:00,P00018,Chewing Gum,SNK,SNK,35.15,2,0
7382833713,S001009,S0001009001,2026-03-28 00:00:00,P00008,Potato Chips,SNK,SNK,21.82,1,0
5316349616,S001009,S0001009001,2026-03-28 00:00:00,P00010,Sandwich Ham,FFD,FFD,33.04,3,0
5269837096,S001009,S0001009001,2026-03-28 00:00:00,P00017,Beer 500ml,ALC,DAI,99.22,1,0
5405031146,S001009,S0001009002,2026-04-10 00:00:00,P00003,Water 750ml,BEV,DAI,54.65,3,0
2534416094,S001009,S0001009002,2026-04-10 00:00:00,P00016,Tissue Box,HOU,HOU,37.9,3,0
8090658411,S001009,S0001009003,2026-04-20 00:00:00,P00006,Bread White,GRO,BAK,8.08,3,0
3151577477,S001009,S0001009003,2026-04-20 00:00:00,P00006,Bread White,GRO,BAK,54.47,2,0
1266711505,S001009,S0001009003,2026-04-20 00:00:00,P00011,Rice Ball,FFD,FFD,11.38,1,0
9523920836,S001009,S0001009003,2026-04-20 00:00:00,P00009,Chocolate Bar,SNK,SNK,103.15,2,0
3851745675,S001009,S0001009003,2026-04-20 00:00:00,P00008,Potato Chips,SNK,SNK,13.46,2,0
6752338626,S001009,S0001009004,2026-05-05 00:00:00,P00005,Milk 1L,GRO,BAK,39.84,2,0
2891446616,S001009,S0001009005,2026-05-17 00:00:00,P00016,Tissue Box,HOU,HOU,64.02,3,0
2400715813,S001009,S0001009005,2026-05-17 00:00:00,P00020,Orange Juice 1L,BEV,DAI,94.02,1,0
5798798140,S001009,S0001009005,2026-05-17 00:00:00,P00010,Sandwich Ham,FFD,FFD,86.89,3,0
5322581080,S001009,S0001009005,2026-05-17 00:00:00,P00008,Potato Chips,SNK,SNK,15.04,3,0
9325638150,S001009,S0001009006,2026-05-28 00:00:00,P00015,Shampoo 200ml,HBA,HBA,24.67,2,0
3607835936,S001009,S0001009006,2026-05-28 00:00:00,P00007,Instant Noodle,GRO,SNK,76.28,1,0
2396357273,S001009,S0001009007,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,7.95,3,0
6386795233,S001009,S0001009007,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,39.79,3,0
9035853388,S001009,S0001009007,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,71.48,1,0
4491291673,S001009,S0001009007,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,98.46,1,0
9435246223,S001009,S0001009008,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,90.66,2,0
6533171282,S001009,S0001009009,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,11.25,2,0
6950940101,S001009,S0001009009,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,9.81,2,0
6900228520,S001009,S0001009009,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,24.39,2,0
8868702061,S001009,S0001009009,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,21.78,1,0
4868831954,S001009,S0001009009,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,16.8,1,0
8094278227,S001009,S0001009010,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,39.83,2,0
8528363987,S001009,S0001009010,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,90.02,1,0
4371556803,S001009,S0001009010,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,38.8,1,0
3039301422,S001009,S0001009010,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,9.57,1,0
6265174321,S001009,S0001009010,2026-06-02 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,46.88,3,0
5307578448,S001009,S0001009010,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,58.77,1,0
6126931575,S001009,S0001009011,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,60.42,2,0
2887371389,S001009,S0001009011,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,103.72,1,0
8650518991,S001009,S0001009011,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,55.48,3,0
4000855503,S001009,S0001009011,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,129.53,1,0
3313215154,S001009,S0001009012,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,28.08,2,0
8445269355,S001009,S0001009012,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,72.91,2,0
9611415936,S001009,S0001009012,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,63.11,3,0
5157356393,S001010,S0001010001,2026-05-03 00:00:00,P00003,Water 750ml,BEV,DAI,87.04,2,1
9257327776,S001010,S0001010001,2026-05-03 00:00:00,P00015,Shampoo 200ml,HBA,HBA,44.09,3,1
1717847771,S001010,S0001010001,2026-05-03 00:00:00,P00016,Tissue Box,HOU,HOU,10.96,1,1
3504727093,S001010,S0001010001,2026-05-03 00:00:00,P00004,Green Tea 500ml,BEV,DAI,112.49,1,1
3547167041,S001010,S0001010001,2026-05-03 00:00:00,P00009,Chocolate Bar,SNK,SNK,26.09,2,1
1565237159,S001010,S0001010001,2026-05-03 00:00:00,P00008,Potato Chips,SNK,SNK,71.07,1,1
7827139065,S001010,S0001010002,2026-05-25 00:00:00,P00008,Potato Chips,SNK,SNK,56.72,2,1
5923368053,S001010,S0001010002,2026-05-25 00:00:00,P00016,Tissue Box,HOU,HOU,42.74,1,1
8501035446,S001010,S0001010002,2026-05-25 00:00:00,P00004,Green Tea 500ml,BEV,DAI,33.95,3,1
6428358007,S001010,S0001010002,2026-05-25 00:00:00,P00013,Magazine,MAG,MAG,57.39,3,1
3121569352,S001010,S0001010002,2026-05-25 00:00:00,P00020,Orange Juice 1L,BEV,DAI,59.63,2,1
5754752654,S001010,S0001010002,2026-05-25 00:00:00,P00018,Chewing Gum,SNK,SNK,34.06,3,1
3501941403,S001010,S0001010003,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,121.49,3,1
6620637585,S001010,S0001010003,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,78.83,3,1
2080398189,S001011,S0001011001,2026-04-04 00:00:00,P00016,Tissue Box,HOU,HOU,22.95,2,1
9696031858,S001011,S0001011001,2026-04-04 00:00:00,P00013,Magazine,MAG,MAG,9.78,2,1
9861535552,S001011,S0001011001,2026-04-04 00:00:00,P00017,Beer 500ml,ALC,DAI,122.3,3,1
6820828027,S001011,S0001011001,2026-04-04 00:00:00,P00012,Cigarette A,TBC,TBC,73.26,2,1
1694567015,S001011,S0001011001,2026-04-04 00:00:00,P00001,Coke 330ml,BEV,DAI,47.32,3,1
3606432209,S001011,S0001011002,2026-04-25 00:00:00,P00009,Chocolate Bar,SNK,SNK,79.25,2,1
6269385382,S001011,S0001011002,2026-04-25 00:00:00,P00009,Chocolate Bar,SNK,SNK,30.27,2,1
2012259077,S001011,S0001011003,2026-05-16 00:00:00,P00018,Chewing Gum,SNK,SNK,45.09,2,1
2456254751,S001011,S0001011003,2026-05-16 00:00:00,P00004,Green Tea 500ml,BEV,DAI,24.99,2,1
4150499599,S001011,S0001011003,2026-05-16 00:00:00,P00020,Orange Juice 1L,BEV,DAI,43.26,3,1
7580696015,S001011,S0001011003,2026-05-16 00:00:00,P00014,Battery AA,HOU,HOU,70.67,2,1
3324174786,S001011,S0001011003,2026-05-16 00:00:00,P00018,Chewing Gum,SNK,SNK,93,3,1
4971910129,S001011,S0001011003,2026-05-16 00:00:00,P00009,Chocolate Bar,SNK,SNK,76.41,3,1
6695808684,S001011,S0001011004,2026-06-02 00:00:00,P00017,Beer 500ml,ALC,DAI,113.33,2,1
2844036725,S001011,S0001011004,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,46.5,1,1
1741576359,S001011,S0001011004,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,89.03,3,1
3673304601,S001011,S0001011004,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,35.72,3,1
4175555296,S001011,S0001011004,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,61.04,2,1
2123088917,S001011,S0001011004,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,9.85,2,1
2639193219,S001011,S0001011005,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,72.28,1,1
4155798446,S001011,S0001011005,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,52.8,3,1
9066843061,S001011,S0001011006,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,14.8,3,1
1613971866,S001011,S0001011006,2026-06-02 00:00:00,P00005,Milk 1L,GRO,BAK,20.22,2,1
5131268549,S001011,S0001011006,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,65.49,2,1
8243921995,S001012,S0001012001,2026-03-07 00:00:00,P00005,Milk 1L,GRO,BAK,124.56,3,0
5148517964,S001012,S0001012001,2026-03-07 00:00:00,P00018,Chewing Gum,SNK,SNK,91.11,1,0
5287807975,S001012,S0001012001,2026-03-07 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,102.41,2,0
4179391320,S001012,S0001012002,2026-03-31 00:00:00,P00019,Ice Cream Cup,FFD,FFD,40.57,3,0
1445713860,S001012,S0001012002,2026-03-31 00:00:00,P00004,Green Tea 500ml,BEV,DAI,26.01,3,0
4860861674,S001012,S0001012002,2026-03-31 00:00:00,P00012,Cigarette A,TBC,TBC,87.56,3,0
2725136950,S001012,S0001012002,2026-03-31 00:00:00,P00009,Chocolate Bar,SNK,SNK,78.34,3,0
4142999068,S001012,S0001012003,2026-04-27 00:00:00,P00019,Ice Cream Cup,FFD,FFD,85,3,0
9546755202,S001012,S0001012003,2026-04-27 00:00:00,P00013,Magazine,MAG,MAG,93.48,3,0
1160642015,S001012,S0001012003,2026-04-27 00:00:00,P00019,Ice Cream Cup,FFD,FFD,73.78,3,0
5793741669,S001012,S0001012003,2026-04-27 00:00:00,P00006,Bread White,GRO,BAK,9.15,2,0
5010451100,S001012,S0001012003,2026-04-27 00:00:00,P00004,Green Tea 500ml,BEV,DAI,34.46,1,0
2093008338,S001012,S0001012004,2026-05-22 00:00:00,P00005,Milk 1L,GRO,BAK,65.06,3,0
2444350180,S001012,S0001012004,2026-05-22 00:00:00,P00013,Magazine,MAG,MAG,73.4,1,0
3898084116,S001012,S0001012005,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,30.34,1,0
1404646273,S001012,S0001012005,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,44.68,3,0
3349091697,S001012,S0001012005,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,28.34,2,0
2808977970,S001012,S0001012005,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,16.89,3,0
7347101542,S001012,S0001012005,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,82.49,2,0
1710997294,S001012,S0001012005,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,69.21,3,0
8530933405,S001012,S0001012006,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,102.36,1,0
2472998429,S001012,S0001012006,2026-06-02 00:00:00,P00005,Milk 1L,GRO,BAK,8.54,2,0
1473480930,S001012,S0001012006,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,86.68,1,0
7659817168,S001012,S0001012006,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,71.17,1,0
6356356678,S001012,S0001012006,2026-06-02 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,88.62,3,0
1774883726,S001013,S0001013001,2025-12-19 00:00:00,P00012,Cigarette A,TBC,TBC,48.24,3,0
4582707650,S001013,S0001013002,2026-01-09 00:00:00,P00004,Green Tea 500ml,BEV,DAI,96.88,1,0
9433884778,S001013,S0001013002,2026-01-09 00:00:00,P00005,Milk 1L,GRO,BAK,46.6,1,0
1147029383,S001013,S0001013003,2026-02-02 00:00:00,P00005,Milk 1L,GRO,BAK,78.51,1,0
2259206339,S001013,S0001013003,2026-02-02 00:00:00,P00005,Milk 1L,GRO,BAK,67,3,0
4277900738,S001013,S0001013004,2026-02-18 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,60.84,3,0
7833186486,S001013,S0001013004,2026-02-18 00:00:00,P00006,Bread White,GRO,BAK,78.55,3,0
1868677167,S001013,S0001013004,2026-02-18 00:00:00,P00010,Sandwich Ham,FFD,FFD,65.2,3,0
3963309383,S001013,S0001013005,2026-03-11 00:00:00,P00016,Tissue Box,HOU,HOU,14.44,2,0
3603580271,S001013,S0001013005,2026-03-11 00:00:00,P00013,Magazine,MAG,MAG,90.42,1,0
3740381246,S001013,S0001013005,2026-03-11 00:00:00,P00001,Coke 330ml,BEV,DAI,79.85,2,0
1025783402,S001013,S0001013005,2026-03-11 00:00:00,P00004,Green Tea 500ml,BEV,DAI,8.19,1,0
1637956300,S001013,S0001013006,2026-03-31 00:00:00,P00015,Shampoo 200ml,HBA,HBA,23.5,3,0
3927271731,S001013,S0001013006,2026-03-31 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,118.92,1,0
3763220177,S001013,S0001013007,2026-04-23 00:00:00,P00001,Coke 330ml,BEV,DAI,72.88,1,0
4654431339,S001013,S0001013007,2026-04-23 00:00:00,P00001,Coke 330ml,BEV,DAI,61.65,2,0
3118234152,S001013,S0001013007,2026-04-23 00:00:00,P00016,Tissue Box,HOU,HOU,29.39,3,0
1473476853,S001013,S0001013007,2026-04-23 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,21.28,2,0
9487011350,S001013,S0001013007,2026-04-23 00:00:00,P00013,Magazine,MAG,MAG,137.04,1,0
6433742284,S001013,S0001013008,2026-05-14 00:00:00,P00014,Battery AA,HOU,HOU,77.58,3,0
7610831311,S001013,S0001013009,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,27.91,3,0
8230734957,S001013,S0001013009,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,95.69,3,0
7743996155,S001013,S0001013009,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,67.77,3,0
1626298048,S001013,S0001013010,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,42.78,3,0
